Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2009-01-17,01:45,28.5,,24.0,85.4,0.0,S@0.7,3.1,,35.0,927.9,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,02:00,28.5,,23.5,83.7,0.0,SW@0.3,1.7,,35.0,927.9,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,02:15,28.4,,23.6,84.3,0.0,SW@1.7,2.8,,35.0,927.9,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,02:30,28.2,,23.5,84.6,0.0,SW@1.6,3.1,,35.0,927.9,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,02:45,28.5,,24.0,85.1,0.0,S@0.5,2.8,,35.0,927.9,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,03:00,28.5,,23.7,84.2,0.0,S@1.2,3.1,,35.0,927.9,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,03:15,28.5,,23.7,84.1,0.0,S@0.6,2.8,,35.0,927.9,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,03:30,28.5,,23.3,82.8,0.0,S@1.7,3.1,,35.0,931.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,03:45,28.5,,23.5,83.4,0.0,S@1.0,3.1,,35.0,932.6,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,04:00,28.5,,23.7,84.2,0.0,SE@0.5,1.7,,35.0,932.6,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,04:15,28.5,,23.4,82.9,0.0,SW@0.7,2.1,,35.0,932.6,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,04:30,28.3,,23.5,84.1,0.0,SW@1.6,2.8,,35.0,932.6,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,04:45,28.0,,23.2,84.0,0.0,SW@2.0,3.5,,35.0,932.6,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,05:00,28.0,,23.2,84.2,0.0,SW@2.1,3.5,,35.0,932.6,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,05:15,28.0,,23.1,84.1,0.0,SW@1.4,2.8,,35.0,932.6,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,05:30,27.6,,22.9,84.7,0.0,SW@1.7,2.4,,35.0,932.7,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,05:45,27.9,,23.1,84.4,0.0,S@0.4,2.1,,35.0,932.6,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,06:00,28.0,,23.1,83.6,0.0,SW@0.8,2.1,,35.0,932.8,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,06:15,28.0,,22.9,83.2,0.0,SE@0.1,1.4,,35.0,932.7,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,06:30,27.7,,22.7,83.4,0.0,SW@1.9,3.5,,35.0,932.7,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,06:45,27.6,,22.3,82.9,0.0,SW@2.3,3.9,,35.0,932.7,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,07:00,27.6,,22.2,82.4,0.0,SW@1.9,3.5,,35.0,932.7,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,07:15,27.6,,21.9,81.5,0.0,SW@1.0,2.1,,35.0,932.9,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,07:30,27.4,,21.3,80.0,0.0,SW@1.5,2.8,,35.0,933.1,0.0,1,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,07:45,26.8,,20.5,79.5,0.0,SW@2.0,3.1,,35.0,933.0,0.0,2,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,08:00,26.9,,20.9,80.5,0.0,SW@2.0,3.5,,35.0,933.1,0.0,4,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,08:15,27.1,,20.7,79.0,0.0,SW@1.8,3.5,,35.0,933.1,0.0,9,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,08:30,27.6,,20.7,77.3,0.0,S@0.3,2.4,,35.0,933.3,0.0,16,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,08:45,27.7,,20.8,77.4,0.0,SW@2.2,4.9,,35.0,933.4,0.0,23,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,09:00,27.7,,21.0,77.8,0.0,SW@1.9,3.5,,35.0,933.3,0.0,33,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,09:15,28.0,,21.5,78.3,0.0,SW@1.9,3.5,,35.0,933.0,0.0,45,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,09:30,28.2,,21.7,78.3,0.0,SW@2.2,4.2,,35.0,932.7,0.0,59,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,09:45,28.4,,21.9,78.1,0.0,SW@2.2,4.9,,35.0,932.7,0.0,71,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,10:00,28.5,,21.5,76.8,0.0,SW@3.4,5.3,,35.0,937.4,0.0,84,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,10:15,28.8,,21.6,75.8,0.0,SW@3.5,5.7,,35.0,935.8,0.0,96,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,10:30,28.8,,21.7,76.0,0.0,SW@3.3,5.7,,35.0,935.8,0.0,109,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,10:45,29.1,,22.2,76.8,0.0,SW@3.3,5.7,,35.0,935.8,0.0,117,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,11:00,29.4,,22.5,76.7,0.0,SW@3.3,4.9,,35.0,937.4,0.0,130,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,11:15,29.4,,22.8,77.7,0.0,SW@4.0,5.7,,35.0,937.4,0.0,136,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,11:30,29.5,,23.4,79.4,0.0,SW@3.7,5.7,,35.0,937.4,0.0,138,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,11:45,30.0,,24.3,80.7,0.0,SW@3.0,4.2,,35.0,937.4,0.0,137,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,12:00,30.2,,24.6,80.6,0.0,SW@3.2,4.2,,35.0,937.4,0.0,144,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,12:15,30.3,,25.1,81.7,0.0,SW@3.2,4.9,,35.0,937.4,0.0,147,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,12:30,30.4,,25.4,82.5,0.0,SW@3.4,5.7,,35.0,937.3,0.0,145,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,12:45,30.3,,25.4,82.9,0.0,SW@3.4,5.7,,35.0,937.1,0.0,154,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,13:00,30.4,,25.4,82.6,0.0,SW@3.4,4.6,,35.0,936.9,0.0,149,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,13:15,30.4,,25.4,82.4,0.0,SW@3.3,4.9,,35.0,936.9,0.0,135,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,13:30,30.8,,25.8,82.3,0.0,SW@2.5,3.5,,35.0,936.8,0.0,124,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,13:45,31.0,,26.0,82.1,0.0,SW@2.5,4.2,,35.0,936.9,0.0,118,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,14:00,30.8,,26.0,83.4,0.0,SW@3.1,4.6,,35.0,936.9,0.0,110,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,14:15,30.8,,26.2,83.7,0.0,SW@2.7,4.6,,35.0,936.8,0.0,99,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,14:30,31.0,,26.2,83.3,0.0,SW@2.2,3.9,,35.0,936.9,0.0,92,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,14:45,31.2,,26.4,82.8,0.0,SW@2.0,3.5,,35.0,936.9,0.0,85,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,15:00,31.2,,26.4,82.8,0.0,SW@2.1,3.5,,35.0,936.8,0.0,74,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,15:15,31.1,,26.5,83.5,0.0,SW@1.9,3.1,,35.0,936.9,0.0,58,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,15:30,30.9,,26.4,84.1,0.0,SW@1.7,2.8,,35.0,936.8,0.0,44,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,15:45,30.7,,26.3,84.4,0.0,SW@0.9,2.8,,35.0,937.0,0.0,30,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,16:00,30.6,,26.3,85.0,0.0,SW@1.7,2.8,,35.0,937.0,0.0,20,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,16:15,30.3,,26.3,86.1,0.0,SW@1.6,2.4,,35.0,937.2,0.0,12,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,16:30,30.3,,26.3,86.2,0.0,SW@0.6,1.7,,35.0,937.4,0.0,6,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,16:45,30.4,,26.5,86.2,0.0,S@0.1,1.7,,35.0,940.6,0.0,2,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,17:00,30.4,,26.4,86.3,0.0,N@0.0,0.0,,35.0,942.1,0.0,1,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,17:15,30.3,,26.4,86.6,0.0,N@0.0,0.0,,35.0,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,17:30,30.2,,26.5,87.1,0.0,S@0.7,1.7,,35.0,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,17:45,30.3,,26.7,87.7,0.0,S@0.3,1.7,,35.0,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,18:00,30.3,,26.8,88.1,0.0,E@0.5,2.1,,35.0,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,18:15,29.9,,26.6,88.7,0.0,S@1.5,2.4,,35.0,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,18:30,29.9,,26.6,89.1,0.0,SW@0.8,2.4,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,18:45,30.2,,26.7,88.3,0.0,S@0.4,1.7,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,19:00,29.9,,26.6,88.8,0.0,SW@1.0,2.4,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,19:15,29.9,,26.6,88.8,0.0,SW@0.3,1.7,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,19:30,30.1,,26.7,88.6,0.0,S@0.1,1.7,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,19:45,30.2,,26.8,88.2,0.0,S@0.2,1.7,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,20:00,30.2,,26.9,88.5,0.0,SE@0.1,1.7,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,20:15,30.2,,26.8,88.5,0.0,N@0.0,0.0,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,20:30,29.9,,26.9,89.7,0.0,N@0.0,0.0,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,20:45,29.9,,26.7,89.5,0.0,N@0.0,0.0,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,21:00,29.8,,26.9,90.1,0.0,SE@0.2,1.4,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,21:15,29.9,,26.8,89.7,0.0,NE@0.5,1.7,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,21:30,29.8,,26.6,89.1,0.0,N@0.0,0.0,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,21:45,30.2,,26.9,88.7,0.0,N@0.0,0.0,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,22:00,29.9,,26.9,89.9,0.0,SE@0.5,1.7,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,22:15,29.8,,26.8,90.3,0.0,E@0.9,2.4,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,22:30,29.7,,26.8,90.5,0.0,E@1.4,2.1,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,22:45,29.8,,27.0,90.6,0.0,N@0.0,0.0,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,23:00,29.8,,27.0,90.7,0.0,NE@0.0,1.4,,35.1,942.1,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,23:15,29.6,,26.9,91.1,0.0,SW@0.3,2.1,,35.1,943.7,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,23:30,29.4,,26.8,91.7,0.0,SW@1.0,2.1,,35.1,946.8,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,23:45,29.4,,26.8,91.8,0.0,S@0.8,2.4,,35.1,943.7,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
2009-01-17,24:00,29.7,,27.0,91.3,0.0,N@0.0,0.0,,35.1,946.9,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-09 16:43:11.478203
