Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-07-25,15:45,84.4,84.8,56.0,37.8,0.0,W@5.6,8.9,88.5,71.6,0.0,743,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,16:00,85.0,85.3,57.1,38.7,0.0,W@5.3,9.9,88.7,71.8,0.0,714,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,16:15,85.1,85.4,58.1,39.9,0.0,W@5.8,11.0,88.9,72.0,0.0,682,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,16:30,85.1,85.4,58.7,40.8,0.0,W@6.2,10.3,89.0,72.2,0.0,649,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,16:45,86.0,86.2,59.1,40.3,0.0,W@6.6,10.3,89.1,72.4,0.0,617,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,17:00,86.1,86.4,59.3,40.4,0.0,W@6.6,9.9,89.0,72.5,0.0,582,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,17:15,85.9,86.2,59.7,41.2,0.0,W@7.1,11.0,88.9,72.7,0.0,545,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,17:30,85.0,85.3,59.4,42.1,0.0,W@6.6,10.3,88.8,72.9,0.0,505,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,17:45,84.4,84.6,58.4,41.4,0.0,W@7.9,11.4,88.6,73.1,0.0,466,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,18:00,83.5,83.6,58.4,42.6,0.0,W@8.4,12.1,88.3,73.3,0.0,426,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,18:15,82.6,82.9,58.6,44.1,0.0,W@6.9,10.7,88.0,73.5,0.0,383,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,18:30,81.9,82.2,58.7,45.3,0.0,W@7.0,11.0,87.6,73.7,0.0,341,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,18:45,81.5,81.9,58.2,45.0,0.0,NW@5.5,8.5,87.2,73.9,0.0,299,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,19:00,81.0,81.0,57.5,44.8,0.0,NW@5.0,7.4,86.8,74.1,0.0,258,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,19:15,80.3,80.5,58.3,47.0,0.0,W@4.1,7.1,86.3,74.3,0.0,216,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,19:30,78.1,78.6,57.8,49.7,0.0,W@5.7,8.9,85.9,74.4,0.0,177,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,19:45,76.7,77.4,57.9,52.3,0.0,W@3.6,5.3,85.3,74.6,0.0,140,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,20:00,75.6,76.4,58.3,54.8,0.0,W@3.0,5.7,84.8,74.7,0.0,104,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,20:15,73.6,74.4,58.2,58.6,0.0,W@3.6,5.7,84.2,74.9,0.0,72,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,20:30,71.5,72.0,57.0,60.1,0.0,W@3.3,6.0,83.6,75.0,0.0,29,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,20:45,70.1,70.1,56.7,62.5,0.0,W@0.7,2.4,83.0,75.1,0.0,12,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,21:00,68.7,68.7,56.2,64.3,0.0,NW@2.4,4.6,82.3,75.2,0.0,5,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,21:15,65.9,66.1,57.0,72.7,0.0,W@1.9,4.2,81.6,75.3,0.0,2,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,21:30,64.9,64.8,55.6,71.6,0.0,W@2.8,4.6,80.9,75.4,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,21:45,64.0,64.0,56.1,75.5,0.0,NW@2.2,2.8,80.3,75.5,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,22:00,63.2,63.0,56.4,78.6,0.0,NW@0.9,2.8,79.6,75.5,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,22:15,61.8,61.9,56.3,82.0,0.0,NW@2.1,3.9,79.0,75.6,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,22:30,60.7,60.6,56.2,84.9,0.09,N@1.1,2.4,78.4,75.6,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,22:45,61.1,60.7,56.1,83.5,0.08,N@1.2,2.4,77.8,75.6,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,23:00,59.6,59.3,56.0,88.0,0.25,NW@1.0,2.8,77.3,75.6,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,23:15,58.2,58.0,55.5,90.6,0.5,S@0.3,2.4,76.7,75.6,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,23:30,58.7,58.3,56.4,92.0,0.55,N@0.0,0.0,76.1,75.6,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,23:45,57.8,57.5,55.7,92.5,0.58,SW@0.2,2.1,75.6,75.5,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-25,24:00,57.3,56.7,55.4,93.2,0.62,N@0.0,1.4,75.1,75.5,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,00:15,57.0,56.5,55.3,94.1,0.63,N@0.9,2.4,74.6,75.5,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,00:30,56.7,56.4,55.3,94.9,0.64,N@0.7,2.4,74.1,75.4,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,00:45,57.6,57.1,56.2,95.0,0.66,N@2.8,4.2,73.6,75.3,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,01:00,57.0,56.6,55.2,93.7,0.67,N@0.6,2.8,73.2,75.3,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,01:15,56.1,55.6,54.6,94.7,0.67,E@0.0,1.4,72.8,75.2,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,01:30,55.6,55.2,54.4,95.9,0.67,NW@0.0,1.4,72.4,75.1,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,01:45,55.3,54.9,54.4,96.8,0.67,NW@1.3,3.1,71.9,75.0,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,02:00,55.1,54.8,54.4,97.2,0.67,NW@1.6,3.1,71.5,74.9,0.0,0,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,02:15,54.4,54.2,53.7,97.3,0.66,N@0.4,2.4,71.2,74.8,0.0,0,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,02:30,53.8,53.5,53.1,97.3,0.66,N@0.5,2.8,70.8,74.7,0.0,0,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,02:45,53.5,53.2,52.8,97.4,0.66,N@0.0,0.0,70.5,74.6,0.0,0,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,03:00,53.8,53.4,53.2,97.9,0.66,SE@0.1,1.7,70.1,74.5,0.0,0,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,03:15,53.5,53.1,53.0,98.2,0.66,NE@1.1,3.1,69.7,74.4,0.0,0,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,03:30,52.2,52.0,51.7,98.1,0.66,NW@1.0,3.1,69.4,74.3,0.0,0,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,03:45,53.5,53.3,53.2,98.6,0.66,N@2.6,3.9,69.0,74.2,0.0,0,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,04:00,53.4,53.2,53.0,98.2,0.66,N@2.2,3.1,68.7,74.1,0.0,0,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,04:15,52.2,52.0,51.5,97.6,0.65,N@0.5,2.1,68.5,74.0,0.0,0,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,04:30,52.0,51.5,51.4,97.9,0.65,N@0.7,3.1,68.2,73.9,0.0,0,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,04:45,52.8,52.6,52.3,98.2,0.66,N@1.7,3.1,67.9,73.7,0.0,0,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,05:00,51.7,51.4,51.1,97.7,0.65,N@0.9,2.4,67.6,73.6,0.0,0,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,05:15,52.2,51.9,51.8,98.1,0.65,NW@2.0,3.1,67.4,73.5,0.0,0,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,05:30,52.5,52.2,52.0,98.3,0.65,N@2.0,3.1,67.1,73.4,0.0,1,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,05:45,52.0,51.7,51.4,97.9,0.65,N@2.1,2.8,66.8,73.2,0.0,4,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,06:00,52.4,52.1,51.9,98.0,0.65,N@2.2,2.8,66.6,73.1,0.0,9,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,06:15,52.4,52.2,51.7,97.5,0.66,NW@1.7,3.5,66.4,73.0,0.0,18,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,06:30,52.1,51.8,51.4,97.3,0.65,SE@0.1,1.7,66.2,72.9,0.0,23,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,06:45,52.1,51.9,51.4,97.5,0.65,S@1.0,2.4,66.1,72.8,0.0,30,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,07:00,53.6,53.5,52.9,97.6,0.67,S@1.0,2.4,65.9,72.6,0.0,124,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,07:15,55.8,56.6,54.7,96.0,0.68,NW@0.1,1.4,65.8,72.5,0.0,188,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,07:30,57.8,59.9,55.4,91.8,0.68,N@0.4,2.1,65.9,72.4,0.0,232,30.15,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,07:45,60.0,62.5,56.0,86.7,0.66,N@0.6,2.1,66.0,72.2,0.0,235,30.15,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,08:00,61.1,62.6,56.4,84.5,0.65,NE@0.4,1.7,66.3,72.1,0.0,186,30.15,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,08:15,61.1,62.4,56.5,84.8,0.65,NE@0.1,1.7,66.6,72.0,0.0,113,30.16,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,08:30,61.3,62.0,56.7,84.9,0.65,N@0.0,0.0,66.8,71.9,0.0,120,30.16,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,08:45,63.2,64.0,57.1,80.3,0.54,N@1.0,2.4,67.0,71.7,0.0,345,30.16,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,09:00,66.2,68.0,56.6,70.9,0.03,NW@1.5,3.1,67.5,71.6,0.0,467,30.16,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,09:15,68.3,70.0,56.8,66.8,0.0,W@2.4,4.2,68.3,71.5,0.0,502,30.15,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,09:30,68.7,69.6,56.7,65.7,0.0,W@3.0,4.6,69.3,71.4,0.0,538,30.15,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,09:45,69.5,70.3,56.3,62.8,0.0,W@3.3,5.3,70.3,71.3,0.0,574,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,10:00,70.8,71.5,56.8,61.1,0.0,W@2.7,4.2,71.2,71.1,0.0,560,30.14,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,10:15,73.1,74.0,56.0,55.0,0.0,W@1.6,4.9,72.2,71.0,0.0,632,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,10:30,75.5,76.3,55.7,50.0,0.0,SE@2.3,4.6,73.1,70.9,0.0,669,30.13,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,10:45,75.7,76.5,56.1,50.6,0.0,NW@3.2,11.4,74.0,70.9,0.0,698,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,11:00,75.7,76.3,56.8,51.9,0.0,W@3.8,6.4,74.8,70.8,0.0,724,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,11:15,76.0,76.5,57.2,52.0,0.0,W@5.2,9.2,75.6,70.7,0.0,747,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,11:30,77.0,77.4,57.8,51.5,0.0,NW@5.2,8.5,76.4,70.7,0.0,770,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,11:45,77.0,77.4,57.5,51.0,0.0,NW@5.2,8.5,77.2,70.6,0.0,791,30.12,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,12:00,78.0,78.5,57.6,49.4,0.0,NW@5.1,7.4,78.0,70.6,0.0,810,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,12:15,78.3,78.6,57.4,48.6,0.0,NW@5.4,8.2,78.9,70.6,0.0,825,30.11,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,12:30,78.6,78.8,57.6,48.5,0.0,NW@6.2,9.9,79.8,70.6,0.0,838,30.1,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,12:45,79.2,79.4,57.6,47.5,0.0,NW@5.7,9.2,80.6,70.6,0.0,848,30.1,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,13:00,80.2,80.4,57.5,45.9,0.0,NW@6.4,9.9,81.5,70.7,0.0,856,30.1,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,13:15,80.9,81.1,57.2,44.4,0.0,NW@5.8,9.6,82.3,70.7,0.0,860,30.1,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,13:30,81.3,81.5,56.9,43.2,0.0,NW@6.3,8.9,83.2,70.8,0.0,861,30.09,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,13:45,82.5,82.7,56.3,40.9,0.0,NW@5.9,9.9,84.0,70.9,0.0,861,30.09,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,14:00,83.3,83.7,56.6,40.1,0.0,NW@5.9,8.9,84.7,71.0,0.0,846,30.09,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,14:15,83.6,83.8,55.7,38.5,0.0,NW@5.5,8.9,85.4,71.1,0.0,849,30.09,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,14:30,84.6,85.2,55.7,37.3,0.0,NW@5.6,8.5,86.0,71.2,0.0,841,30.08,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,14:45,85.0,85.3,56.2,37.5,0.0,W@5.2,8.5,86.6,71.3,0.0,826,30.08,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,15:00,85.3,85.7,55.5,36.2,0.0,NW@5.5,9.2,87.1,71.4,0.0,809,30.08,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,15:15,85.3,85.6,55.8,36.6,0.0,W@5.9,8.9,87.6,71.6,0.0,789,30.08,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,15:30,85.4,85.8,57.4,38.6,0.0,W@5.8,9.9,88.0,71.7,0.0,766,30.07,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,15:45,85.5,85.7,57.3,38.4,0.0,W@6.4,11.0,88.3,71.9,0.0,741,30.07,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,16:00,85.4,85.5,55.7,36.4,0.0,W@7.1,11.0,88.6,72.1,0.0,714,30.06,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,16:15,85.3,85.6,55.0,35.5,0.0,W@6.5,9.9,88.7,72.2,0.0,683,30.06,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,16:30,85.7,86.0,54.6,34.6,0.0,W@6.2,10.7,88.8,72.4,0.0,651,30.06,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,16:45,86.3,86.6,55.0,34.4,0.0,W@5.6,8.9,88.8,72.6,0.0,616,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,17:00,86.7,87.1,55.7,34.9,0.0,NW@5.6,9.2,88.8,72.8,0.0,578,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,17:15,86.4,86.8,56.0,35.7,0.0,W@5.6,8.9,88.7,73.0,0.0,539,30.04,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,17:30,86.0,86.3,54.9,34.7,0.0,W@6.1,9.2,88.5,73.2,0.0,501,30.04,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,17:45,85.8,86.2,55.9,36.1,0.0,W@5.3,9.6,88.4,73.4,0.0,461,30.04,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,18:00,85.3,85.8,57.9,39.4,0.0,W@5.8,9.9,88.1,73.6,0.0,420,30.03,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,18:15,84.9,85.2,56.7,38.4,0.0,W@6.4,9.9,87.9,73.8,0.0,379,30.03,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,18:30,84.9,85.2,55.0,36.0,0.0,NW@5.9,8.9,87.6,74.0,0.0,337,30.03,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,18:45,84.7,85.0,55.1,36.2,0.0,W@5.1,7.8,87.2,74.1,0.0,294,30.02,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,19:00,84.3,84.3,56.6,38.9,0.0,W@4.5,6.7,86.8,74.3,0.0,252,30.02,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,19:15,82.5,82.6,58.3,43.8,0.0,W@5.2,7.4,86.4,74.5,0.0,211,30.02,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,19:30,80.6,81.0,57.4,45.2,0.0,W@5.4,8.5,86.0,74.7,0.0,171,30.01,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,19:45,79.3,79.8,57.5,47.2,0.0,W@4.6,6.4,85.5,74.8,0.0,133,30.01,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,20:00,77.3,77.7,57.8,51.0,0.0,W@5.4,7.4,84.9,75.0,0.0,99,30.01,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,20:15,75.1,75.4,57.3,54.0,0.0,W@6.1,8.9,84.4,75.1,0.0,68,30.01,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,20:30,72.6,72.8,56.4,56.9,0.0,W@6.7,9.6,83.8,75.2,0.0,27,30.02,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,20:45,70.8,71.0,56.2,59.9,0.0,W@5.8,8.2,83.1,75.4,0.0,12,30.02,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,21:00,68.7,68.9,55.8,63.3,0.0,W@5.4,9.2,82.5,75.5,0.0,5,30.03,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,21:15,67.4,67.5,55.4,65.3,0.0,NW@4.1,8.2,81.8,75.6,0.0,1,30.04,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,21:30,66.7,66.8,55.1,66.3,0.0,NW@4.4,7.8,81.2,75.6,0.0,0,30.04,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,21:45,65.7,65.9,54.9,68.1,0.0,NW@4.7,7.8,80.5,75.7,0.0,0,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,22:00,65.0,65.1,54.7,69.1,0.0,NW@3.8,5.7,79.9,75.8,0.0,0,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,22:15,63.8,63.9,54.8,72.5,0.0,NW@2.9,5.3,79.3,75.8,0.0,0,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,22:30,63.3,63.1,54.5,73.1,0.0,N@1.1,3.9,78.8,75.8,0.0,0,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,22:45,63.1,62.8,54.1,72.4,0.0,NW@1.6,3.9,78.2,75.9,0.0,0,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,23:00,60.8,60.9,54.8,80.5,0.02,W@0.5,2.4,77.7,75.9,0.0,0,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,23:15,60.1,59.9,54.3,81.0,0.0,N@0.3,2.1,77.2,75.8,0.0,0,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,23:30,59.7,59.4,54.4,82.6,0.04,N@0.6,2.1,76.6,75.8,0.0,0,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,23:45,59.1,58.9,55.0,86.4,0.12,NW@1.0,2.4,76.1,75.8,0.0,0,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
2018-07-26,24:00,58.5,58.2,55.2,88.9,0.35,W@0.2,1.7,75.7,75.8,0.0,0,30.05,"Arlington, Arlington, Snohomish County",330169,Arlington,2018-09-11 12:01:03.505992
