Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-02-12,20:45,42.6,40.8,93.3,0.0,NW@0.3,1.7,0.15,0,45.2,30.2,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,21:00,42.2,40.6,93.8,0.0,NW@1.4,2.4,0.28,0,45.2,30.19,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,21:15,41.4,39.9,94.3,0.0,NW@0.6,2.1,0.52,0,45.1,30.19,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,21:30,40.4,39.2,95.3,0.0,NW@0.8,2.4,0.75,0,45.0,30.18,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,21:45,39.1,38.0,95.9,0.0,S@0.1,1.7,0.83,0,45.0,30.18,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,22:00,38.1,37.2,96.6,0.0,S@0.2,1.7,0.87,0,45.0,30.18,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,22:15,37.3,36.5,96.9,0.0,S@0.8,2.4,0.89,0,45.0,30.18,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,22:30,36.5,35.7,97.3,0.0,S@1.1,2.4,0.91,0,45.0,30.17,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,22:45,36.0,35.4,97.5,0.0,SE@0.5,2.8,0.92,0,45.0,30.16,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,23:00,35.4,34.8,97.6,0.0,SE@1.7,2.1,0.93,0,45.0,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,23:15,34.9,34.3,97.7,0.0,SE@0.1,1.7,0.93,0,45.0,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,23:30,34.3,33.7,97.8,0.0,SE@1.2,2.1,0.94,0,44.9,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,23:45,34.0,33.5,97.8,0.0,S@0.6,1.7,0.94,0,44.9,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-12,24:00,34.0,33.5,97.9,0.0,SW@0.0,1.4,0.94,0,44.9,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,00:15,33.9,33.4,98.0,0.0,S@0.1,1.4,0.94,0,44.9,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,00:30,33.3,32.8,98.1,0.0,SE@0.7,2.8,0.94,0,44.8,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,00:45,33.0,32.5,98.1,0.0,SE@1.6,2.4,0.94,0,44.8,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,01:00,33.3,32.8,98.2,0.0,NE@0.5,2.4,0.94,0,44.8,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,01:15,33.5,33.1,98.3,0.0,E@1.3,2.4,0.94,0,44.8,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,01:30,33.9,33.5,98.4,0.0,E@0.7,2.1,0.95,0,44.8,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,01:45,34.3,33.9,98.5,0.0,S@0.7,2.8,0.94,0,44.7,30.13,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,02:00,34.3,34.0,98.5,0.0,SE@0.2,2.1,0.94,0,44.7,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,02:15,34.3,33.9,98.5,0.0,W@1.2,3.1,0.94,0,44.7,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,02:30,34.4,34.1,98.6,0.0,W@2.3,3.9,0.94,0,44.6,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,02:45,34.4,34.1,98.7,0.0,S@1.5,3.5,0.94,0,44.5,30.11,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,03:00,34.6,34.3,98.7,0.0,S@1.4,3.1,0.94,0,44.5,30.09,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,03:15,34.8,34.5,98.8,0.0,SE@1.7,3.5,0.94,0,44.4,30.08,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,03:30,35.0,34.7,98.8,0.0,SW@1.4,3.9,0.94,0,44.4,30.07,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,03:45,35.2,34.9,98.9,0.0,W@2.6,4.9,0.95,0,44.3,30.07,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,04:00,35.6,35.3,99.0,0.0,W@2.8,5.3,0.95,0,44.3,30.07,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,04:15,36.2,36.0,99.0,0.0,W@4.1,7.8,0.95,0,44.2,30.07,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,04:30,36.3,36.1,99.1,0.0,S@1.9,3.5,0.95,0,44.1,30.07,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,04:45,36.4,36.1,99.1,0.0,S@2.7,5.7,0.95,0,44.1,30.06,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,05:00,36.5,36.3,99.1,0.0,SE@2.6,6.0,0.95,0,44.1,30.06,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,05:15,36.3,36.1,99.2,0.0,SE@3.5,6.0,0.94,0,44.0,30.06,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,05:30,36.2,36.0,99.2,0.0,S@2.3,4.2,0.94,0,44.0,30.06,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,05:45,36.4,36.2,99.2,0.0,SE@1.7,4.2,0.94,0,43.9,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,06:00,36.5,36.3,99.2,0.0,S@2.2,4.2,0.94,0,43.9,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,06:15,36.4,36.2,99.2,0.0,S@2.8,4.9,0.94,0,43.8,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,06:30,36.2,36.0,99.2,0.0,S@3.5,6.7,0.94,0,43.8,30.06,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,06:45,36.0,35.8,99.2,0.0,S@3.5,6.0,0.94,0,43.8,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,07:00,35.9,35.7,99.2,0.0,S@2.7,4.9,0.94,0,43.8,30.06,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,07:15,35.9,35.7,99.1,0.0,SE@2.9,5.7,0.94,1,43.7,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,07:30,36.0,35.8,99.1,0.0,S@3.3,5.7,0.94,4,43.7,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,07:45,36.1,35.9,99.0,0.0,S@2.7,6.0,0.94,10,43.7,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,08:00,36.3,36.0,99.0,0.0,S@2.4,4.2,0.94,7,43.6,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,08:15,36.4,36.1,98.9,0.0,W@2.2,4.2,0.96,8,43.6,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,08:30,36.7,36.4,98.8,0.01,S@2.3,4.9,0.93,32,43.6,30.06,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,08:45,36.9,36.6,98.7,0.0,S@2.1,4.6,0.92,46,43.6,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,09:00,37.0,36.6,98.6,0.0,S@2.4,4.6,0.92,35,43.5,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,09:15,37.3,36.9,98.5,0.0,SW@2.4,4.6,0.93,58,43.5,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,09:30,37.8,37.4,98.4,0.0,S@1.5,3.5,0.93,59,43.5,30.04,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,09:45,38.1,37.7,98.3,0.0,S@1.8,3.9,0.93,56,43.5,30.04,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,10:00,38.6,38.1,98.1,0.0,S@2.3,5.7,0.93,98,43.4,30.04,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,10:15,39.0,38.4,97.7,0.0,S@2.9,5.3,0.93,126,43.4,30.03,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,10:30,39.5,38.7,97.2,0.0,S@2.6,5.3,0.94,133,43.4,30.03,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,10:45,40.1,39.2,96.5,0.0,S@2.5,7.4,0.94,147,43.4,30.02,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,11:00,40.5,39.3,95.6,0.0,SW@2.7,6.4,0.94,142,43.3,30.03,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,11:15,41.0,39.6,94.5,0.0,SW@3.2,7.8,0.94,195,43.3,30.03,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,11:30,41.8,40.0,93.3,0.0,S@3.1,6.4,0.94,191,43.3,30.03,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,11:45,42.1,40.2,92.8,0.0,S@3.0,6.7,0.93,155,43.3,30.04,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,12:00,42.4,40.6,93.3,0.0,S@3.5,8.2,0.93,151,43.3,30.04,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,12:15,42.6,41.0,93.8,0.0,S@4.7,10.3,0.92,209,43.3,30.03,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,12:30,42.7,41.2,94.2,0.0,S@4.9,10.3,0.93,155,43.3,30.02,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,12:45,42.5,41.1,94.8,0.0,S@5.6,11.0,0.92,147,43.3,30.02,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,13:00,42.3,41.0,95.1,0.0,S@6.4,11.4,0.91,128,43.3,30.01,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,13:15,42.3,41.1,95.5,0.01,S@5.9,10.7,0.93,152,43.3,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,13:30,42.0,40.8,95.1,0.0,S@6.3,12.8,0.93,167,43.3,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,13:45,42.1,40.8,95.1,0.01,S@5.5,11.0,0.94,146,43.4,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,14:00,42.1,40.8,95.1,0.0,SE@5.3,12.1,0.96,105,43.4,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,14:15,41.9,40.6,95.3,0.02,S@5.4,10.7,0.96,78,43.4,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,14:30,41.8,40.5,95.2,0.02,S@4.6,8.9,0.92,56,43.4,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,14:45,41.9,40.8,95.9,0.01,S@3.6,7.8,0.89,52,43.5,29.98,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,15:00,41.9,40.9,96.2,0.01,S@4.6,9.9,0.88,46,43.5,29.98,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,15:15,41.9,41.0,96.3,0.02,S@4.9,8.9,0.86,42,43.5,29.98,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,15:30,42.0,41.1,96.6,0.03,S@3.2,6.0,0.84,31,43.6,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,15:45,42.2,41.4,96.9,0.02,SW@2.0,4.9,0.81,47,43.6,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,16:00,42.7,41.8,96.8,0.0,S@2.5,10.3,0.82,84,43.7,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,16:15,44.1,42.6,94.4,0.0,SW@3.3,8.5,0.82,185,43.7,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,16:30,44.3,41.5,89.7,0.0,S@3.3,7.1,0.83,134,43.7,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,16:45,44.0,41.3,90.0,0.0,S@2.5,4.9,0.84,73,43.8,30.01,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,17:00,42.8,40.9,92.8,0.0,SE@3.1,5.3,0.84,33,43.8,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,17:15,41.9,40.4,94.0,0.0,SW@1.8,4.9,0.84,22,43.9,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,17:30,41.6,39.9,93.6,0.0,SE@2.5,4.6,0.85,11,43.9,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,17:45,40.8,39.3,94.5,0.0,E@1.5,3.1,0.85,4,43.9,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,18:00,40.4,39.1,94.9,0.0,E@1.8,3.9,0.85,1,43.9,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,18:15,40.0,38.8,95.8,0.0,SW@0.8,2.1,0.85,0,44.0,30.01,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,18:30,40.3,39.3,96.4,0.0,W@1.1,4.2,0.85,0,44.0,30.01,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,18:45,40.6,39.6,96.4,0.0,NW@1.0,2.4,0.85,0,44.1,30.02,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,19:00,40.7,39.7,96.0,0.0,NW@1.2,3.5,0.9,0,44.1,30.02,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,19:15,40.5,39.3,95.3,0.0,S@1.7,6.0,0.9,0,44.1,30.02,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,19:30,39.8,38.6,95.0,0.0,N@1.2,2.8,0.9,0,44.1,30.02,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,19:45,39.6,38.5,95.7,0.0,SE@2.1,4.2,0.9,0,44.1,30.02,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,20:00,39.9,38.7,95.2,0.0,SE@3.7,6.4,0.89,0,44.1,30.02,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,20:15,39.8,38.4,94.7,0.0,SW@2.4,6.4,0.89,0,44.1,30.02,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,20:30,39.8,38.5,95.2,0.0,SE@2.2,4.2,0.9,0,44.1,30.03,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,20:45,39.9,38.4,94.5,0.0,SE@3.2,4.9,0.89,0,44.1,30.03,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,21:00,39.1,37.5,94.2,0.0,SE@3.9,5.3,0.89,0,44.0,30.03,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,21:15,38.6,37.2,94.7,0.0,SE@3.3,5.7,0.88,0,44.0,30.03,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,21:30,38.2,37.1,95.8,0.0,SE@2.5,4.6,0.89,0,44.0,30.04,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,21:45,38.3,37.4,96.3,0.0,SE@2.3,3.9,0.89,0,44.0,30.04,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,22:00,38.4,37.5,96.5,0.01,SE@2.5,4.2,0.89,0,44.0,30.04,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,22:15,38.6,37.8,96.8,0.01,SE@1.3,3.1,0.88,0,44.0,30.04,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,22:30,39.0,38.2,96.9,0.01,SE@1.6,6.4,0.85,0,43.9,30.05,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,22:45,39.5,38.7,97.1,0.03,SE@2.6,5.7,0.83,0,43.9,30.06,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
2020-02-13,23:00,39.8,39.0,97.1,0.01,SE@3.4,9.6,0.8,0,43.9,30.06,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:58.518264
