Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-04-12,11:00,55.1,30.1,38.2,0.0,W@4.2,7.4,0.0,680,52.2,30.28,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,11:15,56.2,30.9,37.8,0.0,W@4.3,7.4,0.0,706,52.1,30.27,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,11:30,57.1,29.5,34.6,0.0,NW@4.3,8.2,0.0,729,52.1,30.27,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,11:45,58.0,29.4,33.4,0.0,NW@4.0,7.4,0.0,751,52.1,30.26,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,12:00,58.6,29.7,33.2,0.0,NW@4.4,7.4,0.0,767,52.1,30.26,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,12:15,59.3,29.5,32.0,0.0,NW@3.8,7.8,0.0,781,52.0,30.26,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,12:30,60.3,29.8,31.3,0.0,NW@3.7,8.5,0.0,792,52.0,30.25,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,12:45,60.2,26.4,27.3,0.0,W@5.7,11.0,0.0,798,52.0,30.24,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,13:00,61.0,26.9,27.1,0.0,N@4.2,8.9,0.0,800,52.0,30.24,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,13:15,61.1,26.6,26.7,0.0,NW@5.6,10.7,0.0,803,52.0,30.24,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,13:30,61.2,25.1,24.9,0.0,NW@6.6,14.2,0.0,799,52.0,30.23,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,13:45,61.5,26.1,25.8,0.0,NW@6.0,12.1,0.0,794,51.9,30.23,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,14:00,61.5,25.7,25.4,0.0,N@6.8,13.2,0.0,784,51.9,30.23,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,14:15,61.9,26.2,25.5,0.0,NW@6.2,11.4,0.0,771,51.9,30.22,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,14:30,62.6,26.0,24.7,0.0,NW@6.1,12.8,0.0,756,51.9,30.22,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,14:45,62.8,26.8,25.2,0.0,NW@6.4,12.1,0.0,737,51.9,30.22,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,15:00,62.9,27.2,25.7,0.0,NW@6.8,15.7,0.0,713,51.9,30.22,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,15:15,63.0,23.7,22.1,0.0,NW@7.5,13.5,0.0,691,51.9,30.21,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,15:30,63.3,20.1,18.8,0.0,NW@7.1,15.3,0.0,666,51.9,30.2,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,15:45,63.7,19.1,17.8,0.0,NW@5.9,11.0,0.0,637,51.9,30.2,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,16:00,63.7,18.4,17.2,0.0,NW@8.3,15.3,0.0,604,51.9,30.2,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,16:15,63.6,19.0,17.8,0.0,NW@8.4,13.5,0.0,569,51.9,30.19,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,16:30,63.9,18.7,17.3,0.0,NW@7.4,14.6,0.0,534,51.9,30.19,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,16:45,63.8,18.2,17.0,0.0,NW@8.0,14.2,0.0,495,51.9,30.19,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,17:00,63.6,17.9,17.0,0.0,NW@8.1,13.5,0.0,454,51.9,30.18,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,17:15,63.7,16.5,15.9,0.0,NW@8.0,15.3,0.0,416,51.9,30.18,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,17:30,63.4,15.6,15.4,0.0,NW@7.8,15.7,0.0,373,51.9,30.18,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,17:45,63.1,15.1,15.2,0.0,NW@8.6,16.4,0.0,330,51.9,30.18,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,18:00,62.9,13.5,14.3,0.0,NW@8.5,16.7,0.0,284,51.9,30.18,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,18:15,62.8,13.6,14.4,0.0,NW@7.4,15.3,0.0,237,51.9,30.18,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,18:30,62.4,12.6,14.0,0.0,NW@6.6,18.2,0.0,194,51.9,30.18,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,18:45,62.1,14.8,15.6,0.0,NW@6.2,12.1,0.0,155,52.0,30.19,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,19:00,61.7,14.9,15.9,0.0,N@5.0,9.9,0.0,116,52.0,30.18,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,19:15,60.7,14.0,15.9,0.0,N @5.0,11.4,0.0,80,52.0,30.19,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,19:30,59.9,13.9,16.2,0.0,N@3.9,11.4,0.0,45,52.0,30.19,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,19:45,59.2,13.9,16.6,0.0,N@3.7,7.4,0.0,22,52.0,30.19,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,20:00,58.4,14.2,17.3,0.0,N@2.7,6.7,0.0,6,52.0,30.2,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,20:15,57.0,15.3,19.1,0.0,N@1.6,3.5,0.0,1,52.1,30.2,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,20:30,55.6,16.8,21.4,0.0,NE@1.1,3.1,0.0,0,52.1,30.2,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,20:45,54.5,17.6,23.1,0.0,NE@1.8,3.5,0.0,0,52.1,30.21,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,21:00,55.1,16.5,21.6,0.0,NW@2.5,4.9,0.0,0,52.1,30.21,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,21:15,55.1,18.3,23.3,0.0,NW@3.0,6.0,0.0,0,52.2,30.22,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,21:30,54.6,20.6,26.2,0.0,NW@3.4,6.7,0.0,0,52.2,30.23,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,21:45,53.9,22.7,29.4,0.0,NW@3.4,6.0,0.0,0,52.2,30.23,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,22:00,52.9,23.9,32.0,0.0,N@1.6,6.0,0.0,0,52.2,30.23,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,22:15,50.3,25.7,38.1,0.0,S@0.9,3.9,0.0,0,52.2,30.24,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,22:30,46.6,26.3,44.9,0.0,E@0.5,3.1,0.0,0,52.2,30.24,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,22:45,46.7,25.3,42.7,0.0,W@0.8,3.5,0.0,0,52.3,30.24,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,23:00,47.0,23.5,39.3,0.0,NW@0.6,2.8,0.0,0,52.3,30.23,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,23:15,47.5,22.4,36.9,0.0,W@2.8,4.6,0.0,0,52.3,30.23,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,23:30,49.7,20.9,31.9,0.0,W@3.9,6.4,0.0,0,52.3,30.23,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,23:45,49.6,19.4,30.0,0.0,NW@2.8,6.0,0.0,0,52.3,30.24,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-12,24:00,49.1,17.4,28.0,0.0,NW@3.0,5.7,0.0,0,52.3,30.24,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,00:15,48.7,16.6,27.5,0.0,NW@3.3,6.0,0.0,0,52.3,30.24,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,00:30,47.9,16.2,27.8,0.0,N@1.8,4.6,0.0,0,52.3,30.25,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,00:45,47.5,16.2,28.2,0.0,NW@1.7,4.2,0.0,0,52.3,30.25,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,01:00,46.4,16.9,30.3,0.0,NW@1.7,4.6,0.0,0,52.3,30.25,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,01:15,44.9,18.6,34.5,0.0,E@1.1,3.5,0.0,0,52.4,30.26,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,01:30,41.6,20.9,43.2,0.0,E@2.2,3.9,0.0,0,52.4,30.27,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,01:45,39.7,20.8,46.3,0.0,SW@0.9,2.4,0.0,0,52.4,30.27,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,02:00,38.8,21.8,50.1,0.0,E@0.8,3.5,0.0,0,52.4,30.27,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,02:15,36.8,22.5,55.9,0.0,SE@0.2,2.1,0.0,0,52.4,30.27,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,02:30,36.2,22.7,57.5,0.0,NE@0.3,2.4,0.0,0,52.4,30.27,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,02:45,34.9,23.3,62.2,0.0,E@1.1,4.2,0.0,0,52.4,30.28,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,03:00,35.7,23.6,61.1,0.0,E@1.9,4.2,0.0,0,52.4,30.28,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,03:15,34.5,24.2,65.8,0.0,E@0.9,4.2,0.0,0,52.4,30.28,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,03:30,33.0,24.8,71.4,0.0,E@1.5,3.1,0.0,0,52.4,30.29,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,03:45,32.2,24.4,72.7,0.0,N @0.0,0.0,0.0,0,52.4,30.3,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,04:00,32.8,24.1,70.1,0.0,E@0.4,2.4,0.0,0,52.4,30.31,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,04:15,32.1,24.2,72.5,0.0,N @0.0,0.0,0.0,0,52.4,30.32,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,04:30,31.9,24.7,74.8,0.0,N @0.0,0.0,0.0,0,52.4,30.32,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,04:45,30.9,24.4,77.4,0.0,E@0.3,2.8,0.0,0,52.4,30.32,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,05:00,30.7,24.5,78.4,0.0,N @0.0,0.0,0.0,0,52.4,30.33,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,05:15,30.9,24.6,77.9,0.0,E@0.6,2.4,0.0,0,52.3,30.34,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,05:30,30.4,24.2,78.7,0.0,E@0.0,1.4,0.0,0,52.3,30.34,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,05:45,29.6,24.6,82.7,0.0,N @0.0,0.0,0.03,0,52.3,30.35,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,06:00,30.0,24.9,82.3,0.0,N @0.0,0.0,0.04,0,52.3,30.35,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,06:15,30.4,24.2,78.6,0.0,SW@0.5,3.9,0.02,1,52.3,30.36,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,06:30,30.4,24.3,78.9,0.0,E@0.8,3.1,0.0,3,52.3,30.36,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,06:45,29.9,24.4,80.9,0.0,E@0.6,3.1,0.0,13,52.3,30.36,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,07:00,30.0,24.8,82.1,0.0,E@0.0,1.7,0.0,37,52.3,30.37,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,07:15,32.0,26.1,78.3,0.0,N @0.0,0.0,0.0,77,52.2,30.37,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,07:30,34.3,27.5,75.8,0.0,N @0.0,0.0,0.0,119,52.2,30.38,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,07:45,38.1,28.4,67.8,0.0,N @0.0,0.0,0.0,164,52.2,30.38,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,08:00,41.7,27.7,57.3,0.0,N @0.0,0.0,0.0,209,52.1,30.38,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,08:15,43.4,27.2,52.5,0.0,N @0.0,0.0,0.0,254,52.1,30.39,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,08:30,45.1,26.9,48.7,0.0,W@0.8,3.5,0.0,300,52.1,30.39,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,08:45,45.6,27.4,48.8,0.0,N @1.6,3.9,0.0,347,52.0,30.4,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,09:00,46.2,26.6,46.1,0.0,N@2.8,4.9,0.0,392,52.0,30.41,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,09:15,46.5,26.7,45.7,0.0,NW@3.3,5.3,0.0,436,52.0,30.41,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,09:30,47.6,27.2,44.7,0.0,NW@2.7,5.3,0.0,477,52.0,30.41,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,09:45,49.2,27.8,43.3,0.0,N @3.0,5.3,0.0,518,51.9,30.42,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,10:00,50.4,28.7,43.0,0.0,N @3.0,4.9,0.0,557,51.9,30.42,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,10:15,52.2,29.2,40.9,0.0,N @2.8,7.1,0.0,594,51.9,30.42,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,10:30,53.1,27.7,37.2,0.0,N @3.1,6.0,0.0,628,51.8,30.43,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,10:45,54.3,27.7,35.6,0.0,NW@3.3,6.4,0.0,660,51.8,30.43,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,11:00,55.1,27.4,34.1,0.0,W@3.3,6.0,0.0,688,51.8,30.42,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,11:15,56.1,26.6,31.9,0.0,W@2.7,6.0,0.0,715,51.7,30.42,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,11:30,57.4,26.2,29.9,0.0,W@4.8,8.9,0.0,738,51.7,30.42,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,11:45,58.4,26.3,29.0,0.0,NW@3.9,7.1,0.0,755,51.7,30.42,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,12:00,58.5,27.8,30.7,0.0,W@5.9,9.6,0.0,772,51.7,30.41,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,12:15,59.0,27.2,29.4,0.0,W@6.2,9.9,0.0,783,51.6,30.41,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,12:30,59.7,26.5,28.0,0.0,SW@6.1,8.9,0.0,794,51.6,30.4,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,12:45,59.8,24.4,25.4,0.0,W@6.6,11.4,0.0,800,51.6,30.4,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,13:00,60.1,23.5,24.3,0.0,SW@6.5,9.6,0.0,807,51.6,30.4,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,13:15,60.6,23.5,23.8,0.0,SW@5.4,10.3,0.0,806,51.6,30.4,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,13:30,61.4,23.9,23.6,0.0,SW@6.6,12.4,0.0,801,51.5,30.4,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,13:45,62.0,22.4,21.7,0.0,NW@6.5,16.0,0.0,793,51.5,30.4,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,14:00,62.4,22.6,21.6,0.0,NW@5.6,11.7,0.0,783,51.5,30.39,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,14:15,62.5,21.9,20.8,0.0,NW@6.6,15.7,0.0,770,51.5,30.39,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,14:30,62.4,21.7,20.7,0.0,W@7.7,13.2,0.0,755,51.5,30.39,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,14:45,62.7,22.3,21.1,0.0,W@8.0,15.7,0.0,737,51.5,30.38,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,15:00,63.8,23.5,21.3,0.0,NW@6.0,12.1,0.0,715,51.5,30.38,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,15:15,64.0,22.8,20.6,0.0,NW@7.1,12.8,0.0,692,51.5,30.38,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,15:30,64.2,22.6,20.2,0.0,NW@6.4,13.2,0.0,659,51.4,30.37,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,15:45,64.6,21.2,18.9,0.0,NW@5.5,12.1,0.0,632,51.4,30.37,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,16:00,64.6,20.6,18.4,0.0,W@6.9,12.4,0.0,601,51.4,30.37,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,16:15,65.3,20.3,17.6,0.0,W@6.5,14.2,0.0,568,51.4,30.36,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,16:30,65.5,20.0,17.3,0.0,W@6.7,14.6,0.0,534,51.4,30.36,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,16:45,65.3,19.5,17.1,0.0,W@6.0,11.4,0.0,493,51.4,30.36,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,17:00,65.8,17.6,15.5,0.0,W@6.3,13.2,0.0,455,51.4,30.35,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,17:15,66.1,18.1,15.7,0.0,NW@6.7,13.5,0.0,412,51.4,30.35,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,17:30,66.0,18.4,15.9,0.0,NW@6.8,12.4,0.0,370,51.4,30.35,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,17:45,65.8,17.7,15.5,0.0,NW@6.9,11.4,0.0,330,51.4,30.35,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,18:00,65.3,16.9,15.3,0.0,NW@9.0,14.2,0.0,284,51.5,30.35,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,18:15,65.1,16.4,15.0,0.0,NW@7.0,14.2,0.0,225,51.5,30.35,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,18:30,65.2,15.3,14.3,0.0,NW@6.5,10.7,0.0,206,51.5,30.35,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,18:45,64.8,15.6,14.7,0.0,NW@6.7,11.7,0.0,157,51.5,30.35,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,19:00,64.4,14.3,14.1,0.0,NW@6.5,10.7,0.0,115,51.5,30.35,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,19:15,63.9,14.6,14.5,0.0,NW@4.9,9.9,0.0,80,51.5,30.36,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
2020-04-13,19:30,63.3,14.2,14.6,0.0,NW@4.7,9.6,0.0,51,51.6,30.36,"Vancouver (WSU Vancouver RE), Vancouver, Clark County",310026,Vancouver,2020-05-03 13:47:47.277111
